RestaurantID,RestaurantName,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalNetProfit,ProfitPerOrder,UE_RevRatio,DD_RevRatio,SD_RevRatio,DeliveryCostRatio,Commission_UE,Commission_DD,SD_Cost_Interaction,Radius_SD,AdjustedDemand,InStore_RevRatio,Aggregator_RevRatio,ProfitMargin,RevenuePerOrder,AggregtorShare,SD_ProfitPerOrder,AggregatorProfit,TotalDeliveryOrders,DeloveryOrderRatio,CuisineType_Chicken Dishes,CuisineType_Chinese,CuisineType_Indian,CuisineType_Japanese,CuisineType_Kebabs/Mediterranean,CuisineType_Pizza,CuisineType_Thai,Segment_Full-service,Segment_Ghost Kitchen,Segment_QSR,Subregion_North Shore,Subregion_South Auckland,Subregion_West Auckland
25661,Red Bistro,0.5175607966797162,1.357780721846021,0.763773081197681,330,14708.1,591,296,296,26340.87,13192.72,13192.72,0.351882391527761,0.489626219822094,-0.5733215470158092,-1.0016665131104854,-1.0036532858097065,523.92,2331.11,-3464.05,-1734.96,1567.01,0.42812184393537955,0.19562461450566906,-0.44456923673684107,0.02120170517866188,67434.41,-1300.89,-0.8598083278255123,0.3906146728354263,0.1956378056840713,0.1956378056840713,0.0077693272618534,-0.05236541555873658,-0.6335289320747666,-0.7196827873376027,-0.7184992945976225,0.7994247121108258,0.2181097157964309,0.5862524785194976,-0.0192911897649879,44.57,0.75,5.293952702702702,-5199.01,1183,0.7818902842035691,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
25259,Sakura Eatery,-1.6857100646877503,-1.3653565131653307,-1.1381226355075913,118,3826.74,296,148,148,9599.28,4799.64,4799.64,0.242546495571733,0.430796837480739,-0.015459617159922221,0.0953413689994095,0.09716734920559957,481.0,1250.03,255.88,127.94,1086.83,-0.20210026504967263,0.19562461450566906,-0.44456923673684107,0.02120170517866188,23025.3,2720.68,3.831943661971831,0.4169014084507043,0.2084507042253521,0.2084507042253521,0.0208900644074127,0.17293074067570816,-0.4113759591601559,0.08352449518948415,0.08220431123041082,-1.195076930929434,0.1661971830985915,0.6253521126760564,0.1181604582785023,32.43,0.75,7.343445945945946,383.82,592,0.8338028169014085,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
26472,Lotus House,0.9582149689532095,-0.6385884207899778,-1.6662954186025798,59,2104.53,214,107,107,7633.38,3816.69,3816.69,0.240888773892075,0.351945476536639,-0.015459617159922221,0.7535460982653464,0.7517093484038896,441.91,856.89,818.04,409.02,1112.12,-0.6747668467884617,0.19562461450566906,-0.44456923673684107,0.02120170517866188,17371.29,3196.07,6.562772073921971,0.4394250513347022,0.2197125256673511,0.2197125256673511,0.0254391009533546,0.17293074067570816,-0.4113759591601559,0.5611072037191033,0.5626264747272308,-1.6338984486115016,0.1211498973305954,0.6591375770020533,0.1839857604127269,35.67,0.75,10.393644859813085,1227.06,428,0.8788501026694046,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,1.686951388944605,-0.6118759845110723
25945,Golden Grill,0.5175607966797162,1.1087953568655762,0.2663906397180954,179,7779.34,562,281,281,24424.52,12212.26,12212.26,0.222378516234458,0.41459262559656,0.5424023126959647,-0.34346178384454845,-0.3416733093477993,747.46,2824.12,1295.2,647.6,3685.94,-0.5172113195421988,0.19562461450566906,-0.44456923673684107,0.02120170517866188,56628.380000000005,8452.86,6.487229470452801,0.4313123561013046,0.2156561780506523,0.2156561780506523,0.0131993887163997,0.3982268969101529,-0.1892229862455452,-0.2366730025746923,-0.2380771311008025,0.2990925823182723,0.1373752877973906,0.646968534151957,0.1492689707881454,43.46,0.75,13.117224199288255,1942.8,1124,0.8626247122026094,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
25640,Lotus Diner,-1.6857100646877503,-1.5380760906742879,0.2142839077535674,264,8358.24,509,254,254,16114.94,8041.64,8041.64,0.205856685228646,0.39364028731361,1.1002642425518518,-0.12406020742256946,-0.12597196870290825,749.3,3347.5,1297.3,647.38,2471.4,0.2705663166891164,0.19562461450566906,-0.44456923673684107,0.02120170517866188,40556.46,7763.58,6.0605620608899295,0.3973458235753317,0.1982825917252147,0.1982825917252147,0.018475478382482,0.6235230531445977,0.03292998666906549,-0.07928779180924958,-0.07793640993519584,0.09994481655423118,0.2060889929742388,0.5956284153005466,0.1914264706535038,31.66,0.75,9.72992125984252,1944.68,1017,0.7939110070257611,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
25467,Dragon Eatery,0.5175607966797162,0.6758748573950731,-1.0504885862945215,91,3779.23,328,164,164,13621.84,6810.92,6810.92,0.25042320612818,0.370411440101452,-1.1311834768716929,-1.4404696659544434,-1.4424939443631055,193.52,1432.95,1350.81,675.41,2388.94,-0.6747668467884617,0.19562461450566906,-0.44456923673684107,0.02120170517866188,31022.91,5848.110000000001,7.828795180722892,0.4390896921017403,0.2195448460508701,0.2195448460508701,0.006237970583675,-0.2776615717931801,-0.8556819049893761,-1.0398802851017792,-1.0387807369288358,-1.025596294656297,0.1218206157965194,0.6586345381526106,0.1885093951534527,41.53,0.75,14.56670731707317,2026.22,656,0.8781793842034806,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
25180,Lotus House,-1.6857100646877503,-0.055379457772719375,-0.7710070239393259,173,6620.71,346,173,173,13241.42,6620.71,6620.71,0.274860554076731,0.414748610393144,1.6581261724077387,0.3147429454213885,0.31286868985049066,612.42,2055.01,-259.65,-129.83,1442.59,0.19178855306598483,0.19562461450566906,-0.44456923673684107,0.02120170517866188,33103.55,3108.12,3.593202312138728,0.3999999999999999,0.1999999999999999,0.1999999999999999,0.0185001306506401,0.8488192093790424,0.2550829595836762,0.24090970595492686,0.24234503239601748,-0.8435386281974409,0.1999999999999999,0.6,0.0938908364812837,38.27,0.75,8.338670520231213,-389.48,692,0.8,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
25023,Red Grill,0.5175607966797162,-0.5084879598092052,-0.6146868280457418,215,7793.75,358,179,179,12977.5,6488.75,6488.75,0.397388583177235,0.541547694453038,-0.5733215470158092,0.3147429454213885,0.31286868985049066,633.66,475.92,-2971.02,-1485.51,-237.43,0.5856773711816423,0.19562461450566906,-0.44456923673684107,0.02120170517866188,33748.75,-4218.04,-4.530655209452202,0.3845327604726101,0.192266380236305,0.192266380236305,0.0187758065113522,-0.05236541555873658,-0.6335289320747666,0.24090970595492686,0.24234503239601748,-0.5872100475999646,0.2309344790547798,0.5767991407089151,-0.1249835919848883,36.25,0.75,-1.3264245810055866,-4456.53,716,0.7690655209452202,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
25872,Lotus Cafe,0.07690662440622288,0.7252233081119178,0.920093277091265,143,5970.25,718,359,359,29976.5,14988.25,14988.25,0.224730357956141,0.41980867923703,-1.68904540672758,0.7535460982653464,0.7517093484038896,1482.67,2122.19,2561.82,1280.91,3845.07,-0.9898779012809877,0.19562461450566906,-0.44456923673684107,0.02120170517866188,65923.25,9809.99,6.212786573780874,0.4547181760607979,0.2273590880303989,0.2273590880303989,0.0224908511033664,-0.5029577280276248,-1.0778348779039868,0.5611072037191033,0.5626264747272308,0.920498673006139,0.090563647878404,0.682077264091197,0.1488092592522365,41.75,0.75,10.71050139275766,3842.730000000001,1436,0.909436352121596,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,1.8515394766032847,-0.5927853087845186,-0.6118759845110723
26234,Sakura Tavern,-1.6857100646877503,0.4896966115087949,1.606954743896407,397,16157.9,736,368,368,29955.2,14977.6,14977.6,0.253393245972693,0.403203879250214,-1.1311834768716929,-1.4404696659544434,-1.4424939443631055,434.24,5548.67,1899.25,949.62,4709.11,0.349344080312248,0.19562461450566906,-0.44456923673684107,0.02120170517866188,76068.3,13106.65,7.012653825575175,0.3937934724451578,0.1968967362225789,0.1968967362225789,0.0057085540231607,-0.2776615717931801,-0.8556819049893761,-1.0398802851017792,-1.0387807369288358,1.433522377885921,0.2124130551096843,0.5906902086677368,0.1723010767954588,40.7,0.75,12.79649456521739,2848.87,1472,0.7875869448903157,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
26210,Golden Bistro,0.07690662440622288,-0.6856937601106027,0.7353512273988475,337,11950.02,582,291,291,20637.72,10318.86,10318.86,0.250337548665702,0.439704435644671,-0.015459617159922221,-1.2210680895324644,-1.2193546264545974,430.68,3704.0,205.51,102.76,2767.73,0.5068996075585107,0.19562461450566906,-0.44456923673684107,0.02120170517866188,53225.46000000001,6780.0,4.516988674217188,0.3877415056628914,0.1938707528314457,0.1938707528314457,0.0080916163054297,0.17293074067570816,-0.4113759591601559,-0.8770679981030454,-0.8786400157632291,0.7364479252610213,0.2245169886742171,0.5816122584943371,0.1273826473270498,35.46,0.75,9.511099656357388,308.27,1164,0.7754830113257828,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,1.8515394766032847,-0.5927853087845186,-0.6118759845110723
26076,Sakura House,-1.6857100646877503,0.32819259098093745,0.5932419584046802,297,11874.06,572,286,286,22868.56,11434.28,11434.28,0.368134736281354,0.51096707645338,1.6581261724077387,-1.2210680895324644,-1.2193546264545974,423.28,1435.55,-4781.86,-2390.93,959.1,0.2705663166891164,0.19562461450566906,-0.44456923673684107,0.02120170517866188,57611.18,-4778.139999999999,-3.315850104094378,0.3969465648854962,0.1984732824427481,0.1984732824427481,0.0073471850429031,0.8488192093790424,0.2550829595836762,-0.8770679981030454,-0.8786400157632291,0.46282306453564315,0.2061068702290076,0.5954198473282444,-0.082937721463091,39.98,0.75,3.3534965034965034,-7172.789999999999,1144,0.7938931297709924,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
26198,Golden Corner,-1.6857100646877503,-1.5649934274289308,-0.5152103397498247,126,3974.04,423,212,212,13341.42,6686.48,6686.48,0.213647998534143,0.435719694918953,-0.015459617159922221,-0.7822649366885064,-0.7805139679011985,438.84,1393.43,675.51,338.55,1905.66,-0.5959890831653303,0.19562461450566906,-0.44456923673684107,0.02120170517866188,30688.42,4313.150000000001,4.43283658787256,0.4347379239465571,0.2178828365878725,0.2178828365878725,0.0142998564279294,0.17293074067570816,-0.4113759591601559,-0.556870500338869,-0.5583585734320159,-0.5985958108099876,0.1294964028776978,0.6526207605344296,0.1405464992984324,31.54,0.75,8.988962264150944,1014.06,847,0.8705035971223022,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
25596,Dragon Eatery,0.5175607966797162,-0.7126110968652448,-1.6615584429694408,40,1413.6,225,112,112,7951.5,3958.08,3958.08,0.295075432630256,0.2626055581728,1.6581261724077387,-0.12406020742256946,-0.12597196870290825,330.4,625.26,893.1,444.57,1420.33,-1.0686556649041195,0.19562461450566906,-0.44456923673684107,0.02120170517866188,17281.260000000002,3383.26,6.918732106339469,0.460122699386503,0.2290388548057259,0.2290388548057259,0.01911897627835,0.8488192093790424,0.2550829595836762,-0.07928779180924958,-0.07793640993519584,-1.64029005411572,0.0817995910020449,0.6891615541922289,0.19577623390887,35.34,0.75,12.681517857142856,1337.67,449,0.918200408997955,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,2.7584664318852177,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
26242,Sakura Cafe,0.9582149689532095,1.0953366884882545,-0.9060108294837848,105,4557.0,351,176,176,15233.4,7638.4,7638.4,0.230641705133021,0.388845657976344,-1.1311834768716929,-0.12406020742256946,-0.12597196870290825,519.2,1734.0,1531.15,767.76,2387.31,-0.5959890831653303,0.19562461450566906,-0.44456923673684107,0.02120170517866188,35067.200000000004,6420.219999999999,7.945816831683167,0.4344059405940593,0.2178217821782178,0.2178217821782178,0.0148058584660309,-0.2776615717931801,-0.8556819049893761,-0.07928779180924958,-0.07793640993519584,-0.8617512675374168,0.1299504950495049,0.6522277227722771,0.1830833371355568,43.400000000000006,0.75,13.564261363636364,2298.91,703,0.870049504950495,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,1.686951388944605,-0.6118759845110723
25999,Red Tavern,-1.6857100646877503,-1.3743289587502114,2.1043371853759925,635,20567.65,722,361,361,23385.58,11692.79,11692.79,0.38291717057582,0.539152335235849,-1.68904540672758,0.9729476746873252,0.9748486663123974,1599.23,1602.85,-4491.66,-2245.83,-688.01,1.6885660619054836,0.19562461450566906,-0.44456923673684107,0.02120170517866188,67338.81,-5822.65,-2.8006974506974505,0.3472823472823473,0.1736411736411736,0.1736411736411736,0.0237490089296202,-0.5029577280276248,-1.0778348779039868,0.723919490717837,0.7227671958928374,1.9098000783615248,0.3054353054353054,0.520923520923521,-0.0864679669866455,32.39,0.75,-1.9058448753462605,-6737.49,1444,0.6945646945646946,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
25030,Golden House,0.9582149689532095,-0.9055186769401855,0.12191288290735865,198,6827.04,522,261,261,17998.56,8999.28,8999.28,0.262395003382117,0.407956757908687,-1.1311834768716929,0.9729476746873252,0.9748486663123974,1156.23,2250.52,893.6,446.8,1810.37,-0.2808780286728042,0.19562461450566906,-0.44456923673684107,0.02120170517866188,42824.16,5401.29,4.348864734299517,0.4202898550724637,0.2101449275362318,0.2101449275362318,0.0269994787988836,-0.2776615717931801,-0.8556819049893761,0.723919490717837,0.7227671958928374,0.18221096481819876,0.1594202898550724,0.6304347826086957,0.1261271674680834,34.480000000000004,0.75,6.936283524904214,1340.4,1044,0.8405797101449275,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,1.686951388944605,-0.6118759845110723
25812,Golden Bistro,-1.6857100646877503,-0.030705232414297037,1.68037786621006,552,21185.76,674,337,337,25868.12,12934.06,12934.06,0.389288760407362,0.500189759535715,0.5424023126959647,-1.2210680895324644,-1.2193546264545974,498.76,2341.48,-5160.13,-2580.07,930.73,1.4522327710360887,0.19562461450566906,-0.44456923673684107,0.02120170517866188,72922.0,-4467.99,-2.351573684210526,0.3547368421052631,0.1773684210526315,0.1773684210526315,0.0068396368722744,0.3982268969101529,-0.1892229862455452,-0.8770679981030454,-0.8786400157632291,1.5038300384323198,0.2905263157894737,0.5321052631578947,-0.0612708099064754,38.38,0.75,2.761810089020772,-7740.200000000001,1348,0.7094736842105264,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
26004,Sakura Cafe,0.07690662440622288,1.0258002352054285,-0.8586410731523956,205,8833.45,311,156,156,13400.99,6722.04,6722.04,0.399280355428346,0.458031657733954,-0.015459617159922221,0.5341445218433674,0.5360080077589985,599.04,1260.43,-2108.14,-1057.46,360.11,0.822010662051037,0.19562461450566906,-0.44456923673684107,0.02120170517866188,35678.520000000004,-1545.06,-1.866014492753623,0.3756038647342994,0.1884057971014492,0.1884057971014492,0.0167899341116167,0.17293074067570816,-0.4113759591601559,0.40372199295366057,0.40248575356162414,-0.8515796802833925,0.2475845410628019,0.5640096618357487,-0.0433050474066749,43.09,0.75,2.308397435897436,-3165.6,623,0.7524154589371981,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,1.8515394766032847,-0.5927853087845186,-0.6118759845110723
25478,Dragon Corner,0.5175607966797162,0.8239202095456072,-1.1144377573418969,71,2995.49,325,162,162,13711.75,6834.78,6834.78,0.234123886600137,0.438297565397806,0.5424023126959647,0.7535460982653464,0.7517093484038896,669.06,981.26,241.03,120.15,1569.87,-0.9111001376578564,0.19562461450566906,-0.44456923673684107,0.02120170517866188,30376.8,2912.31,4.044875,0.4513888888888889,0.225,0.225,0.0220253614600616,0.3982268969101529,-0.1892229862455452,0.5611072037191033,0.5626264747272308,-1.089924711343911,0.0986111111111111,0.6763888888888889,0.095872837165205,42.18999999999999,0.75,9.690555555555555,361.18,649,0.9013888888888888,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
25398,Lotus House,0.07690662440622288,0.0051845499252257754,-0.048618239885642095,178,6860.12,496,248,248,19115.84,9557.92,9557.92,0.202150040548295,0.407632516603917,-0.5733215470158092,0.0953413689994095,0.09716734920559957,806.0,2676.94,1915.74,957.87,2923.67,-0.3596557922959358,0.19562461450566906,-0.44456923673684107,0.02120170517866188,45091.8,8474.220000000001,7.242923076923078,0.423931623931624,0.211965811965812,0.211965811965812,0.0178746468315747,-0.05236541555873658,-0.6335289320747666,0.08352449518948415,0.08220431123041082,-0.04458794017018392,0.1521367521367521,0.635897435897436,0.1879326174603808,38.54,0.75,11.788991935483873,2873.61,992,0.8478632478632478,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,1.8515394766032847,-0.5927853087845186,-0.6118759845110723
25602,Sakura Eatery,0.9582149689532095,1.431803397921288,-0.4062599001876298,311,13963.9,354,177,177,15894.6,7947.3,7947.3,0.393819763476495,0.548709801840596,-0.5733215470158092,0.3147429454213885,0.31286868985049066,626.58,802.51,-3695.96,-1847.98,-169.85,1.6885660619054836,0.19562461450566906,-0.44456923673684107,0.02120170517866188,45753.100000000006,-4911.280000000001,-4.819705593719333,0.3473994111874386,0.1736997055937193,0.1736997055937193,0.0136948097505961,-0.05236541555873658,-0.6335289320747666,0.24090970595492686,0.24234503239601748,-0.35420280894977874,0.3052011776251226,0.521099116781158,-0.1073431089915218,44.900000000000006,0.75,-0.9596045197740112,-5543.9400000000005,708,0.6947988223748773,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,1.686951388944605,-0.6118759845110723
25280,Golden Tavern,-1.6857100646877503,-1.0513209176944998,1.784591330139116,504,17050.32,720,360,360,24357.6,12178.8,12178.8,0.3823935136199,0.491645862068981,1.1002642425518518,-1.6598712423764221,-1.6581952850079964,320.4,2147.67,-4726.33,-2363.17,1213.65,0.9795661892972998,0.19562461450566906,-0.44456923673684107,0.02120170517866188,65765.52,-3728.18,-1.9177880658436213,0.3703703703703703,0.1851851851851851,0.1851851851851851,0.0048718538224893,0.6235230531445977,0.03292998666906549,-1.1972654958672218,-1.1989214580944425,1.603621556627208,0.2592592592592592,0.5555555555555555,-0.0566889762294892,33.830000000000005,0.75,3.3712500000000003,-7089.5,1440,0.7407407407407407,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
25536,Lotus Tavern,0.07690662440622288,0.15098679067954,1.2753664495766832,528,20692.32,601,300,300,23553.19,11757.0,11757.0,0.392942606913857,0.507206083461642,-0.5733215470158092,-0.7822649366885064,-0.7805139679011985,621.0,2066.16,-4478.61,-2235.58,552.95,1.6885660619054836,0.19562461450566906,-0.44456923673684107,0.02120170517866188,67759.51,-4095.08,-2.3684673221515324,0.3475997686524002,0.1735106998264893,0.1735106998264893,0.0091647652115548,-0.05236541555873658,-0.6335289320747666,-0.556870500338869,-0.5583585734320159,1.274442418669827,0.3053788316946212,0.5211104684788896,-0.0604355019686535,39.19,0.75,1.8431666666666668,-6714.19,1201,0.6946211683053788,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,1.8515394766032847,-0.5927853087845186,-0.6118759845110723
26010,Dragon Kitchen,0.9582149689532095,0.6669024118101925,1.5690589388312957,309,12820.41,772,386,386,32030.28,16015.14,16015.14,0.2735302041471,0.449517151387408,-0.015459617159922221,0.5341445218433674,0.5360080077589985,1482.24,3550.65,-738.21,-369.11,2953.2,-0.20210026504967263,0.19562461450566906,-0.44456923673684107,0.02120170517866188,76880.97,5396.53,2.912320561252024,0.4166216945493793,0.2083108472746896,0.2083108472746896,0.0192796735004774,0.17293074067570816,-0.4113759591601559,0.40372199295366057,0.40248575356162414,1.6519365960838244,0.1667566109012412,0.6249325418240691,0.0701933131176674,41.49,0.75,7.650777202072538,-1107.3200000000002,1544,0.8332433890987587,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,1.686951388944605,-0.6118759845110723
26131,Lotus Diner,0.5175607966797162,-1.3406822878069085,-1.3015482948508836,88,2863.52,277,138,138,9013.58,4490.52,4490.52,0.26319454908371,0.369229766190983,-0.5733215470158092,-1.4404696659544434,-1.4424939443631055,162.84,1052.56,699.23,348.36,1487.77,-0.5172113195421988,0.19562461450566906,-0.44456923673684107,0.02120170517866188,20858.14,3587.92,5.597379095163807,0.4321372854914196,0.2152886115444618,0.2152886115444618,0.0078070240203584,-0.05236541555873658,-0.6335289320747666,-1.0398802851017792,-1.0387807369288358,-1.278144893503967,0.1372854914196568,0.6474258970358815,0.1720153378968594,32.54,0.75,10.780942028985509,1047.59,553,0.8627145085803433,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
26617,Red Kitchen,0.9582149689532095,0.3618392619242421,-0.3541531682231018,173,6942.49,434,217,217,17416.42,8708.21,8708.21,0.216339749116451,0.428064831299707,0.5424023126959647,-0.5628633602665275,-0.5648126272563075,512.12,2468.72,794.11,397.05,2584.48,-0.20210026504967263,0.19562461450566906,-0.44456923673684107,0.02120170517866188,41775.33,6244.360000000001,5.998424591738713,0.4169068203650336,0.2084534101825168,0.2084534101825168,0.0122589097441001,0.3982268969101529,-0.1892229862455452,-0.39948528957342627,-0.39821785226640916,-0.30128306445248965,0.1661863592699327,0.6253602305475504,0.1494748216231924,40.13,0.75,11.910046082949307,1191.16,868,0.8338136407300673,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,1.686951388944605,-0.6118759845110723
26053,Lotus Corner,0.9582149689532095,0.5053983912823365,1.1190462536830992,94,3832.38,785,392,392,32004.45,15981.84,15981.84,0.258694604574703,0.261828095512465,1.1002642425518518,-1.4404696659544434,-1.4424939443631055,462.56,1837.54,5103.98,2548.74,7200.37,-1.304988955773514,0.19562461450566906,-0.44456923673684107,0.02120170517866188,67800.51,16690.629999999997,10.036458208057724,0.4720384846662658,0.2357185808779314,0.2357185808779314,0.006822367560362,0.6235230531445977,0.03292998666906549,-1.0398802851017792,-1.0387807369288358,1.1949024390617806,0.0565243535778713,0.7077570655441973,0.2461726320347737,40.77,0.75,18.36829081632653,7652.719999999999,1569,0.9434756464221288,-0.3092041965144051,2.6038080792872327,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,-0.27593863806958147,-0.6027802679641606,2.7584664318852177,-0.6862545882765491,-0.5400911039901433,1.686951388944605,-0.6118759845110723
