CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalNetProfit,ProfitPerOrder,UE_RevRatio,DD_RevRatio,SD_RevRatio,DeliveryCostRatio,Commission_UE,Commission_DD,SD_Cost_Interaction,Radius_SD,AdjustedDemand,InStore_RevRatio,Aggregator_RevRatio,ProfitMargin,RevenuePerOrder,AggregtorShare,SD_ProfitPerOrder,AggregatorProfit,TotalDeliveryOrders,DeloveryOrderRatio
Indian,25497,Tandoori Bistro,QSR,West Auckland,1.04,43.04,502,49,2108.96,226,136,91,9727.04,5853.44,3916.64,0.253577317465097,0.416559277498163,0.28,15,4.43,403.13,695.67,485.02,291.87,888.83,0.11,0.5,0.3,0.2,21606.079999999998,2361.39,4.703964143426295,0.4501992031872511,0.27091633466135456,0.18127490039840638,0.018658173995467944,0.14,0.084,0.886,3.0,522.08,0.09760956175298806,0.7211155378486056,0.10929284719856633,43.04,0.8,9.767362637362638,776.89,453,0.9023904382470119
Indian,25619,Spice Bistro,Ghost Kitchen,North Shore,1.03,37.79,1134,74,2796.46,530,318,212,20028.7,12017.22,8011.48,0.280480350507423,0.24037831450114,0.3,4,1.18,250.16,1339.9,3587.97,2152.78,3588.47,0.07,0.5,0.3,0.2,42853.86,10669.119999999999,9.408395061728394,0.46737213403880074,0.2804232804232804,0.18694885361552027,0.005837513820225296,0.15,0.09,0.236,0.8,1168.02,0.06525573192239859,0.7477954144620811,0.2489652040679649,37.79,0.8,16.926745283018867,5740.75,1060,0.9347442680776014
Indian,25702,Tandoori Grill,QSR,North Shore,1.03,41.99,658,54,2267.46,302,181,121,12680.98,7600.19,5080.79,0.243614952657372,0.354848248395137,0.31,11,3.25,393.25,910.47,1160.78,695.7,1646.87,0.09,0.5,0.3,0.2,27629.42,4413.82,6.707933130699088,0.4589665653495441,0.2750759878419453,0.1838905775075988,0.014233016834953467,0.155,0.093,0.65,2.2,677.74,0.08206686930091187,0.7340425531914894,0.15975072947604402,41.989999999999995,0.8,13.610495867768595,1856.48,604,0.9179331306990881
Indian,25621,Royal Tavern,Ghost Kitchen,West Auckland,1.04,43.04,494,14,602.56,240,144,96,10329.6,6197.76,4131.84,0.255894589831587,0.205308423144743,0.31,17,5.02,481.92,324.66,2363.38,1418.03,1744.3,0.03,0.5,0.3,0.2,21261.76,5850.37,11.842854251012145,0.4858299595141701,0.29149797570850206,0.19433198380566805,0.02266604457956444,0.155,0.093,1.004,3.4000000000000004,513.76,0.02834008097165992,0.7773279352226722,0.2751592530439625,43.04,0.8,18.169791666666665,3781.41,480,0.97165991902834
Indian,26229,Bombay Corner,Full-service,CBD,0.99,41.17,1023,259,10663.03,382,229,153,15726.94,9427.93,6299.01,0.384577803127468,0.502161127631553,0.3,10,2.95,451.35,1207.71,-2936.83,-1760.56,262.08,0.34,0.5,0.3,0.2,42116.91,-3227.6,-3.155034213098729,0.3734115347018573,0.2238514173998045,0.1495601173020528,0.010716598154992851,0.15,0.09,0.5900000000000001,2.0,1012.77,0.25317693059628543,0.5972629521016618,-0.07663430199413963,41.17,0.8,1.7129411764705882,-4697.389999999999,764,0.7468230694037146
Indian,26351,Bombay Kitchen,QSR,CBD,0.99,42.78,655,75,3208.5,290,174,116,12406.2,7443.72,4962.48,0.230082014799118,0.373872275324538,0.32,15,4.43,513.88,1270.71,943.44,566.06,1451.49,0.13,0.5,0.3,0.2,28020.9,4231.7,6.460610687022901,0.44274809160305345,0.26564885496183205,0.17709923664122135,0.01833916826368889,0.16,0.096,0.886,3.0,648.45,0.11450381679389313,0.7083969465648855,0.15101941764896915,42.78,0.8,12.512844827586207,1509.5,580,0.8854961832061069
Indian,26109,Royal House,Ghost Kitchen,West Auckland,1.04,45.81,1247,113,5176.53,567,340,227,25974.27,15575.4,10398.87,0.288132431264967,0.215756261278875,0.33,5,1.48,335.96,2568.14,4314.62,2587.25,4823.04,0.1,0.5,0.3,0.2,57125.07,14293.05,11.461948676824377,0.454691259021652,0.272654370489174,0.18203688853247796,0.005881130648942749,0.165,0.099,0.296,1.0,1296.88,0.09061748195669607,0.7273456295108259,0.25020625795294427,45.81,0.8,21.246872246696036,6901.87,1134,0.909382518043304
Indian,25261,Royal Diner,Ghost Kitchen,South Auckland,1.05,32.48,1288,84,2728.32,602,361,241,19552.96,11725.28,7827.68,0.268672183249146,0.212484299775679,0.29,7,2.07,498.87,1415.57,4474.57,2683.25,3562.47,0.07,0.5,0.3,0.2,41834.24,12135.859999999999,9.42225155279503,0.4673913043478261,0.2802795031055901,0.18711180124223603,0.011924920830401127,0.145,0.087,0.414,1.4000000000000001,1352.4,0.06521739130434784,0.7476708074534162,0.29009395174861546,32.48,0.8,14.782033195020746,7157.82,1204,0.9347826086956522
Indian,26395,Royal Diner,Cafe,North Shore,1.03,45.44,816,60,2726.4,378,227,151,17176.32,10314.88,6861.44,0.275416014790535,0.42073417454958,0.29,3,0.89,134.39,828.42,237.89,142.86,1950.46,0.08,0.5,0.3,0.2,37079.04,3159.63,3.872095588235294,0.463235294117647,0.2781862745098039,0.18504901960784312,0.003624419618199392,0.145,0.087,0.17800000000000002,0.6000000000000001,840.48,0.07352941176470588,0.7414215686274509,0.08521337121996686,45.44,0.8,12.916953642384106,380.75,756,0.9264705882352942
Indian,25020,Bombay Corner,Ghost Kitchen,South Auckland,1.05,44.46,1142,94,4179.24,524,314,210,23297.04,13960.44,9336.6,0.29728110745782,0.28438880398171,0.27,12,3.54,743.4,1748.3,3455.65,2070.75,3162.38,0.09,0.5,0.3,0.2,50773.32,10437.08,9.139299474605954,0.4588441330998249,0.27495621716287216,0.18388791593695272,0.014641547962591376,0.135,0.081,0.7080000000000001,2.4000000000000004,1199.1000000000001,0.08231173380035026,0.7338003502626971,0.20556229137665213,44.46,0.8,15.058952380952382,5526.4,1048,0.9176882661996497
Indian,25630,Royal Corner,QSR,CBD,0.99,42.28,648,79,3340.12,284,171,114,12007.52,7229.88,4819.92,0.21846462784335,0.426658635912463,0.27,16,4.72,538.08,1185.33,1019.16,613.65,1172.4,0.14,0.5,0.3,0.2,27397.440000000002,3990.54,6.158240740740741,0.4382716049382716,0.2638888888888889,0.1759259259259259,0.01963979116296997,0.135,0.081,0.944,3.2,641.52,0.12191358024691357,0.7021604938271605,0.1456537545113704,42.28,0.8,10.28421052631579,1632.81,569,0.8780864197530864
Indian,25750,Curry House,Ghost Kitchen,CBD,0.99,40.14,449,21,842.94,214,128,86,8589.96,5137.92,3452.04,0.291667738580145,0.302083383267745,0.29,3,0.89,76.54,342.44,998.57,597.28,1325.85,0.05,0.5,0.3,0.2,18022.86,3264.14,7.269799554565702,0.47661469933184847,0.28507795100222716,0.19153674832962136,0.00424682874971009,0.145,0.087,0.17800000000000002,0.6000000000000001,444.51,0.0467706013363029,0.7616926503340756,0.1811111000140932,40.14,0.8,15.416860465116278,1595.85,428,0.9532293986636972
Indian,25592,Bombay Corner,QSR,North Shore,1.03,40.42,921,76,3071.92,422,254,169,17057.24,10266.68,6830.98,0.208839475605637,0.363626535539515,0.32,17,5.02,848.38,1313.35,1834.23,1104.02,2072.1,0.09,0.5,0.3,0.2,37226.82000000001,6323.700000000001,6.866123778501629,0.4581976112920738,0.27578718783930506,0.18349619978284468,0.022789483496038605,0.16,0.096,1.004,3.4000000000000004,948.63,0.08251900108577631,0.7339847991313788,0.169869465079209,40.42000000000001,0.8,12.26094674556213,2938.25,845,0.9174809989142236
Indian,26159,Royal Corner,Cafe,North Shore,1.03,42.43,1620,160,6788.8,730,438,292,30973.9,18584.34,12389.56,0.264138978626579,0.383973315777257,0.28,3,0.89,259.88,2388.9,2226.64,1335.99,4099.85,0.11,0.5,0.3,0.2,68736.6,10051.380000000001,6.204555555555556,0.4506172839506173,0.27037037037037037,0.1802469135802469,0.0037808096414428407,0.14,0.084,0.17800000000000002,0.6000000000000001,1668.6000000000001,0.09876543209876543,0.7209876543209877,0.14623039254196454,42.43000000000001,0.8,14.040582191780823,3562.63,1460,0.9012345679012346
Indian,25187,Curry Kitchen,QSR,West Auckland,1.04,32.01,685,56,1792.56,314,189,126,10051.14,6049.89,4033.26,0.228754629679024,0.402184822689742,0.32,13,3.84,483.84,661.56,493.11,296.81,1004.68,0.09,0.5,0.3,0.2,21926.85,2456.16,3.5856350364963503,0.4583941605839416,0.2759124087591241,0.18394160583941607,0.02206609704540324,0.16,0.096,0.768,2.6,712.4,0.08175182481751825,0.7343065693430657,0.11201608986242895,32.01,0.8,7.973650793650793,789.9200000000001,629,0.9182481751824818
Indian,26523,Bombay Eatery,Full-service,West Auckland,1.04,43.64,1104,191,8335.24,456,274,183,19899.84,11957.36,7986.12,0.390994754375424,0.491138987615705,0.3,7,2.07,378.81,982.44,-3624.43,-2177.84,562.48,0.21,0.5,0.3,0.2,48178.560000000005,-4257.35,-3.8562952898550726,0.4130434782608695,0.24818840579710144,0.16576086956521738,0.007862626031164069,0.15,0.09,0.414,1.4000000000000001,1148.16,0.17300724637681159,0.661231884057971,-0.08836606988668819,43.64000000000001,0.8,3.0736612021857925,-5802.27,913,0.8269927536231884
Indian,25513,Bombay Diner,Full-service,West Auckland,1.04,44.1,1397,288,12700.8,554,333,222,24431.4,14685.3,9790.2,0.378183438710403,0.486664456594735,0.28,17,5.02,1114.44,1716.54,-3538.84,-2127.13,208.73,0.26,0.5,0.3,0.2,61607.7,-3740.7000000000003,-2.677666428060129,0.3965640658554045,0.2383679312813171,0.15891195418754475,0.01808929727939852,0.14,0.084,1.004,3.4000000000000004,1452.88,0.2061560486757337,0.6349319971367215,-0.06071805959320021,44.1,0.8,0.9402252252252252,-5665.97,1109,0.7938439513242663
Indian,25150,Bombay Kitchen,Full-service,South Auckland,1.05,43.05,979,163,7017.15,408,245,163,17564.4,10547.25,7017.15,0.350764955207705,0.540549789648503,0.3,11,3.25,529.75,762.66,-3360.33,-2017.84,232.91,0.2,0.5,0.3,0.2,42145.950000000004,-4382.6,-4.476608784473953,0.4167517875383044,0.25025536261491316,0.1664964249233912,0.012569416515703168,0.15,0.09,0.65,2.2,1027.95,0.1664964249233912,0.6670071501532175,-0.10398626677059124,43.050000000000004,0.8,1.4288957055214724,-5378.17,816,0.8335035750766088
Indian,25393,Tandoori Kitchen,Full-service,West Auckland,1.04,42.79,1725,263,11253.77,731,439,292,31279.49,18784.81,12494.68,0.383935440494679,0.537415620498359,0.31,3,0.89,259.88,885.1,-7236.54,-4345.89,722.81,0.18,0.5,0.3,0.2,73812.75,-9974.52,-5.782330434782609,0.423768115942029,0.2544927536231884,0.16927536231884058,0.0035208009456360856,0.155,0.093,0.17800000000000002,0.6000000000000001,1794.0,0.15246376811594203,0.6782608695652175,-0.1351327514555412,42.79,0.8,2.475376712328767,-11582.43,1462,0.847536231884058
Indian,25072,Bombay Tavern,Full-service,CBD,0.99,30.05,1568,380,11419.0,594,356,238,17849.7,10697.8,7151.9,0.367287768563256,0.468091827607714,0.32,12,3.54,842.52,1879.8,-2773.48,-1662.22,334.83,0.32,0.5,0.3,0.2,47118.4,-2221.07,-1.416498724489796,0.3788265306122449,0.2270408163265306,0.15178571428571427,0.01788091276444022,0.16,0.096,0.7080000000000001,2.4000000000000004,1552.32,0.2423469387755102,0.6058673469387755,-0.04713806071513464,30.05,0.8,1.4068487394957983,-4435.7,1188,0.7576530612244898
Indian,25760,Royal Tavern,QSR,South Auckland,1.05,36.97,1027,76,2809.72,476,285,190,17597.72,10536.45,7024.3,0.279037442803383,0.351388502935879,0.32,6,1.77,336.3,1038.4,872.39,522.33,2259.7,0.08,0.5,0.3,0.2,37968.19,4692.82,4.569444985394353,0.4634858812074002,0.2775073028237585,0.18500486854917234,0.008857414588369895,0.16,0.096,0.35400000000000004,1.2000000000000002,1078.3500000000001,0.07400194741966892,0.7409931840311588,0.12359872830387753,36.97,0.8,11.893157894736841,1394.72,951,0.9259980525803311
Indian,26045,Tandoori Eatery,QSR,North Shore,1.03,45.09,836,96,4328.64,370,222,148,16683.3,10009.98,6673.32,0.224925592765212,0.394521895237267,0.28,4,1.18,174.64,1647.27,1677.55,1006.53,2364.91,0.13,0.5,0.3,0.2,37695.24,6696.259999999999,8.009880382775119,0.44258373205741625,0.26555023923444976,0.17703349282296652,0.004632945698183643,0.14,0.084,0.236,0.8,861.08,0.11483253588516748,0.7081339712918661,0.1776420577239991,45.089999999999996,0.8,15.979121621621621,2684.08,740,0.8851674641148325
Indian,25155,Royal Kitchen,QSR,West Auckland,1.04,38.16,1293,117,4464.72,588,353,235,22438.08,13470.48,8967.6,0.272497455328703,0.418535946961492,0.3,5,1.48,347.8,1379.45,201.19,120.78,2422.89,0.1,0.5,0.3,0.2,49340.88,4124.3099999999995,3.1897215777262176,0.45475638051044087,0.27300850734725446,0.1817478731631864,0.007048921705490458,0.15,0.09,0.296,1.0,1344.72,0.09048723897911834,0.7277648878576952,0.08358809165949209,38.16,0.8,10.310170212765957,321.97,1176,0.9095127610208816
Indian,25160,Curry Bistro,QSR,South Auckland,1.05,32.32,1615,173,5591.36,721,433,288,23302.72,13994.56,9308.16,0.246366346720606,0.39404577978421,0.3,16,4.72,1359.36,2010.59,1388.56,833.91,1987.74,0.12,0.5,0.3,0.2,52196.8,6220.799999999999,3.8518885448916405,0.44643962848297214,0.2681114551083591,0.17832817337461299,0.02604297581460932,0.15,0.09,0.944,3.2,1695.75,0.10712074303405572,0.7145510835913312,0.11917971982956807,32.32,0.8,6.901875,2222.47,1442,0.8928792569659443
Indian,26128,Curry Cafe,Cafe,South Auckland,1.05,41.0,904,74,3034.0,415,249,166,17015.0,10209.0,6806.0,0.270414457395673,0.400200273632072,0.28,18,5.31,881.46,999.35,840.29,504.17,1360.34,0.09,0.5,0.3,0.2,37064.0,3704.1499999999996,4.097511061946903,0.459070796460177,0.2754424778761062,0.1836283185840708,0.023782106626376,0.14,0.084,1.062,3.6,949.2,0.08185840707964602,0.7345132743362832,0.09993929419382688,41.0,0.8,8.194819277108433,1344.46,830,0.918141592920354
Indian,25967,Tandoori Cafe,Cafe,CBD,0.99,44.01,787,71,3124.71,358,215,143,15755.58,9462.15,6293.43,0.258653102219105,0.417162339389324,0.3,16,4.72,674.96,1012.98,381.04,228.84,1365.27,0.1,0.5,0.3,0.2,34635.87,2988.13,3.796861499364676,0.45489199491740784,0.2731893265565438,0.18170266836086404,0.01948731185328967,0.15,0.09,0.944,3.2,779.13,0.09021601016518424,0.7280813214739517,0.08627269937206716,44.010000000000005,0.8,9.547342657342657,609.88,716,0.9097839898348158
Indian,25200,Royal Cafe,Cafe,West Auckland,1.04,36.33,807,59,2143.47,374,224,150,13587.42,8137.92,5449.5,0.244643699340522,0.411526006320491,0.29,10,2.95,442.5,736.99,731.41,438.07,1431.2,0.08,0.5,0.3,0.2,29318.309999999998,3337.67,4.1358983890954155,0.4634448574969021,0.27757125154894674,0.1858736059479554,0.015092957268000784,0.145,0.087,0.5900000000000001,2.0,839.28,0.07311028500619579,0.7410161090458489,0.11384251002189417,36.33,0.8,9.541333333333334,1169.48,748,0.9268897149938042
Indian,25564,Spice Diner,QSR,North Shore,1.03,41.64,689,56,2331.84,316,190,127,13158.24,7911.6,5288.28,0.278555665779859,0.3838096778607,0.3,6,1.77,224.79,787.31,495.21,297.75,1560.72,0.09,0.5,0.3,0.2,28689.96,3140.99,4.558766328011611,0.45863570391872277,0.2757619738751814,0.18432510885341075,0.007835145116967748,0.15,0.09,0.35400000000000004,1.2000000000000002,709.6700000000001,0.08127721335268506,0.7343976777939042,0.10948045936627307,41.64,0.8,12.289133858267716,792.96,633,0.918722786647315
Indian,25282,Royal Grill,QSR,South Auckland,1.05,36.32,842,90,3268.8,376,226,150,13656.32,8208.32,5448.0,0.225730990171432,0.44383520053234,0.28,5,1.48,222.0,1080.12,688.74,413.98,1578.2,0.12,0.5,0.3,0.2,30581.44,3761.04,4.466793349168646,0.44655581947743467,0.2684085510688836,0.17814726840855108,0.007259304990216289,0.14,0.084,0.296,1.0,884.1,0.10688836104513065,0.7149643705463183,0.12298439838019401,36.32,0.8,10.521333333333333,1102.72,752,0.8931116389548693
Indian,25324,Tandoori Grill,Full-service,South Auckland,1.05,41.93,1195,246,10314.78,474,285,190,19874.82,11950.05,7966.7,0.3501767747337,0.478179407468997,0.33,16,4.72,896.8,1770.47,-3147.3,-1892.36,470.63,0.26,0.5,0.3,0.2,50106.34999999999,-2798.56,-2.3418912133891214,0.39665271966527205,0.23849372384937242,0.15899581589958162,0.017897931100549134,0.165,0.099,0.944,3.2,1254.75,0.2058577405857741,0.6351464435146444,-0.05585240194107135,41.92999999999999,0.8,2.477,-5039.66,949,0.7941422594142259
Indian,26497,Royal Corner,Ghost Kitchen,West Auckland,1.04,34.9,1575,60,2094.0,758,454,303,26454.2,15844.6,10574.7,0.268563216878101,0.317875550244935,0.33,4,1.18,357.54,866.0,2210.55,1323.99,4015.75,0.04,0.5,0.3,0.2,54967.5,8416.29,5.343676190476191,0.4812698412698413,0.28825396825396826,0.1923809523809524,0.006504570882794379,0.165,0.099,0.236,0.8,1638.0,0.0380952380952381,0.7695238095238096,0.15311393095920317,34.9,0.8,13.253300330033003,3534.54,1515,0.9619047619047619
Indian,26215,Royal Corner,QSR,West Auckland,1.04,46.53,1575,168,7817.04,704,422,281,32757.12,19635.66,13074.93,0.255600685477257,0.415959274978377,0.31,16,4.72,1326.32,2567.43,604.04,362.08,2968.01,0.12,0.5,0.3,0.2,73284.75,6501.5599999999995,4.127974603174603,0.446984126984127,0.2679365079365079,0.1784126984126984,0.018098171857037104,0.155,0.093,0.944,3.2,1638.0,0.10666666666666666,0.714920634920635,0.08871641098591453,46.53,0.8,10.562313167259788,966.1199999999999,1407,0.8933333333333333
Indian,25933,Royal Corner,Full-service,North Shore,1.03,40.29,1196,283,11402.07,456,274,183,18372.24,11039.46,7373.07,0.365806857531425,0.46437070867978,0.31,12,3.54,647.82,1936.33,-2575.38,-1547.48,604.29,0.31,0.5,0.3,0.2,48186.840000000004,-1582.2400000000002,-1.3229431438127093,0.38127090301003347,0.22909698996655514,0.15301003344481603,0.013443919543178178,0.155,0.093,0.7080000000000001,2.4000000000000004,1231.88,0.2366220735785953,0.6103678929765886,-0.03283552106757779,40.290000000000006,0.8,3.3021311475409836,-4122.860000000001,913,0.7633779264214047
Indian,26136,Bombay Grill,Full-service,North Shore,1.03,36.46,965,239,8713.94,363,218,145,13234.98,7948.28,5286.7,0.378225913411006,0.538635544292629,0.32,12,3.54,513.3,724.46,-3134.86,-1882.64,-73.77,0.33,0.5,0.3,0.2,35183.899999999994,-4366.81,-4.52519170984456,0.3761658031088083,0.22590673575129536,0.15025906735751296,0.014589059200372899,0.16,0.096,0.7080000000000001,2.4000000000000004,993.95,0.24766839378238348,0.6020725388601037,-0.12411387026452443,36.459999999999994,0.8,-0.5087586206896552,-5017.5,726,0.7523316062176166
Indian,25855,Curry Cafe,Cafe,South Auckland,1.05,34.09,1151,95,3238.55,528,317,211,17999.52,10806.53,7192.99,0.247257538642734,0.43013094838243,0.31,3,0.89,187.79,1044.79,227.0,136.29,2132.75,0.09,0.5,0.3,0.2,39237.59,3540.83,3.0763075586446567,0.45873153779322334,0.2754126846220678,0.18331885317115554,0.00478597181937015,0.155,0.093,0.17800000000000002,0.6000000000000001,1208.55,0.08253692441355344,0.7341442224152912,0.09024076147388257,34.089999999999996,0.8,10.10781990521327,363.28999999999996,1056,0.9174630755864466
Indian,26341,Spice Kitchen,QSR,North Shore,1.03,39.46,1363,123,4853.58,620,372,248,24465.2,14679.12,9786.08,0.236265187393874,0.44987448786851,0.31,13,3.84,952.32,1523.35,94.44,56.67,2119.14,0.1,0.5,0.3,0.2,53783.98,3793.6,2.783272193690389,0.4548789435069699,0.27292736610418195,0.18195157740278795,0.017706387664133447,0.155,0.093,0.768,2.6,1403.89,0.09024211298606015,0.7278063096111518,0.07053401403168749,39.46,0.8,8.54491935483871,151.11,1240,0.9097578870139399
Indian,26382,Curry Eatery,Cafe,North Shore,1.03,33.31,485,40,1332.4,222,134,89,7394.82,4463.54,2964.59,0.251609610263258,0.42814964284189,0.3,9,2.66,236.74,426.69,149.68,90.35,712.64,0.09,0.5,0.3,0.2,16155.349999999999,1379.3600000000001,2.8440412371134025,0.45773195876288664,0.27628865979381445,0.18350515463917527,0.0146539691185892,0.15,0.09,0.532,1.8,499.55,0.08247422680412372,0.7340206185567011,0.08538100381607333,33.309999999999995,0.8,8.007191011235955,240.03,445,0.9175257731958762
Indian,26585,Curry Eatery,Full-service,West Auckland,1.04,37.19,724,149,5541.31,288,172,115,10710.72,6396.68,4276.85,0.35548200319754,0.474432263011113,0.28,3,0.89,102.35,942.5,-1177.26,-703.09,625.08,0.26,0.5,0.3,0.2,26925.559999999998,-312.77,-0.4320027624309392,0.39779005524861877,0.2375690607734807,0.1588397790055249,0.003801220847402988,0.14,0.084,0.17800000000000002,0.6000000000000001,752.96,0.20580110497237572,0.6353591160220996,-0.011616100092254349,37.19,0.8,5.435478260869566,-1880.35,575,0.7941988950276243
Indian,25495,Bombay Grill,QSR,CBD,0.99,35.13,1500,184,6463.92,658,395,263,23115.54,13876.35,9239.19,0.253726597707719,0.393319322844036,0.32,3,0.89,234.07,2281.47,761.75,457.28,3026.94,0.14,0.5,0.3,0.2,52695.0,6527.4400000000005,4.351626666666667,0.4386666666666667,0.26333333333333336,0.17533333333333334,0.004441977417212259,0.16,0.096,0.17800000000000002,0.6000000000000001,1485.0,0.12266666666666667,0.702,0.12387209412657749,35.13,0.8,11.509277566539923,1219.03,1316,0.8773333333333333
Indian,26021,Bombay Kitchen,Cafe,CBD,0.99,39.89,1474,121,4826.69,676,406,271,26965.64,16195.34,10810.19,0.217689578849822,0.424683736334555,0.32,7,2.07,560.97,1726.15,1014.63,609.38,3305.04,0.09,0.5,0.3,0.2,58797.86,6655.200000000001,4.515061058344641,0.4586160108548168,0.27544097693351427,0.18385345997286295,0.009540653350309009,0.16,0.096,0.414,1.4000000000000001,1459.26,0.08208955223880596,0.734056987788331,0.11318779288906095,39.89,0.8,12.195719557195572,1624.01,1353,0.917910447761194
Indian,26628,Curry Grill,QSR,North Shore,1.03,38.74,1300,96,3719.04,602,361,241,23321.48,13985.14,9336.34,0.216772768590599,0.414154488639906,0.3,14,4.13,995.33,1372.6,1610.88,965.99,2450.46,0.08,0.5,0.3,0.2,50362.0,6399.93,4.923023076923077,0.46307692307692305,0.2776923076923077,0.1853846153846154,0.019763512171875622,0.15,0.09,0.8260000000000001,2.8000000000000003,1339.0,0.07384615384615384,0.7407692307692306,0.12707855128867004,38.74,0.8,10.167883817427386,2576.87,1204,0.9261538461538461
Indian,26266,Royal Bistro,QSR,North Shore,1.03,40.33,674,61,2460.13,306,184,123,12340.98,7420.72,4960.59,0.215120532363653,0.359738411800936,0.29,3,0.89,109.47,1045.9,1667.77,1002.84,1999.48,0.1,0.5,0.3,0.2,27182.420000000002,5715.99,8.480697329376854,0.45400593471810086,0.27299703264094954,0.1824925816023739,0.004027235249841625,0.145,0.087,0.17800000000000002,0.6000000000000001,694.22,0.09050445103857567,0.7270029673590505,0.21028260176982033,40.330000000000005,0.8,16.255934959349595,2670.61,613,0.9094955489614244
Indian,26469,Tandoori Bistro,Cafe,West Auckland,1.04,34.65,721,77,2668.05,322,193,129,11157.3,6687.45,4469.85,0.20615260142833,0.364671457675286,0.32,11,3.25,419.25,1145.06,1218.11,730.11,1499.1,0.12,0.5,0.3,0.2,24982.65,4592.38,6.369459084604716,0.4466019417475728,0.26768377253814146,0.17891816920943135,0.016781646462645076,0.16,0.096,0.65,2.2,749.84,0.10679611650485436,0.7142857142857142,0.1838227730044651,34.65,0.8,11.62093023255814,1948.2199999999998,644,0.8932038834951457
Indian,26429,Curry House,Ghost Kitchen,West Auckland,1.04,41.83,894,50,2091.5,422,253,169,17652.26,10582.99,7069.27,0.275768244359642,0.201577129750513,0.28,8,2.36,398.84,1093.13,4283.4,2568.01,3295.95,0.06,0.5,0.3,0.2,37396.020000000004,11240.49,12.573255033557047,0.4720357941834451,0.2829977628635346,0.1890380313199105,0.010665306094070971,0.14,0.084,0.472,1.6,929.76,0.05592841163310961,0.7550335570469798,0.3005798478019853,41.830000000000005,0.8,19.50266272189349,6851.41,844,0.9440715883668904
Indian,26390,Spice Corner,QSR,West Auckland,1.04,40.26,765,81,3261.06,342,205,137,13768.92,8253.3,5515.62,0.222713766936213,0.396285373903811,0.32,15,4.43,606.91,1242.47,839.92,503.46,1494.55,0.12,0.5,0.3,0.2,30798.899999999998,4080.3999999999996,5.333856209150326,0.4470588235294118,0.2679738562091503,0.17908496732026144,0.019705573900366573,0.16,0.096,0.886,3.0,795.6,0.10588235294117648,0.7150326797385622,0.13248525109663006,40.26,0.8,10.909124087591241,1343.3799999999999,684,0.8941176470588236
Indian,25299,Tandoori Diner,QSR,South Auckland,1.05,40.89,1004,99,4048.11,452,272,181,18482.28,11122.08,7401.09,0.207066530697048,0.369789207098074,0.29,8,2.36,427.16,1712.93,2460.81,1480.84,2704.57,0.11,0.5,0.3,0.2,41053.56,8359.15,8.325846613545817,0.450199203187251,0.2709163346613546,0.1802788844621514,0.01040494417536506,0.145,0.087,0.472,1.6,1054.2,0.09860557768924304,0.7211155378486056,0.203615715665097,40.89,0.8,14.942375690607737,3941.6499999999996,905,0.901394422310757
Indian,26392,Curry Tavern,Full-service,North Shore,1.03,36.06,1655,287,10349.22,684,410,274,24665.04,14784.6,9880.44,0.369987202459015,0.495347937755287,0.28,17,5.02,1375.48,1393.68,-3584.7,-2148.72,-44.93,0.21,0.5,0.3,0.2,59679.3,-4384.67,-2.6493474320241694,0.4132930513595166,0.24773413897280966,0.16555891238670695,0.023047857464816107,0.14,0.084,1.004,3.4000000000000004,1704.65,0.17341389728096676,0.6610271903323263,-0.07347053333400358,36.06,0.8,-0.163978102189781,-5733.42,1368,0.8265861027190332
Indian,26393,Bombay Cafe,Cafe,South Auckland,1.05,36.79,1378,169,6217.51,604,363,242,22221.16,13354.77,8903.18,0.245227572824806,0.426755411108024,0.28,3,0.89,215.38,2039.45,1066.99,641.26,2705.01,0.14,0.5,0.3,0.2,50696.62,6452.71,4.6826632801161105,0.4383164005805515,0.26342525399129174,0.17561683599419448,0.004248409460038953,0.14,0.084,0.17800000000000002,0.6000000000000001,1446.9,0.12264150943396226,0.7017416545718432,0.1272808719792365,36.79,0.8,11.177727272727275,1708.25,1209,0.8773584905660378
Indian,25505,Tandoori Cafe,Cafe,South Auckland,1.05,33.54,553,45,1509.3,254,152,102,8519.16,5098.08,3421.08,0.26561315715313,0.383903538808227,0.33,16,4.72,481.44,528.98,174.5,104.43,717.59,0.09,0.5,0.3,0.2,18547.62,1525.5,2.7585895117540686,0.4593128390596745,0.27486437613019893,0.1844484629294756,0.025956969142132524,0.165,0.099,0.944,3.2,580.65,0.081374321880651,0.7341772151898734,0.08224774930691917,33.54,0.8,7.0351960784313725,278.93,508,0.918625678119349
